2023-11-25 15:28:26.640342 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:28:28.845537 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:28:31.051280 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:28:33.262152 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:28:35.448569 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:28:37.714682 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:28:39.915934 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:28:42.114745 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:28:44.350084 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:28:46.524736 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:28:48.726308 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:28:50.908657 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:28:53.107182 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:28:55.305770 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:28:57.500413 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:28:59.680144 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:01.881652 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:04.079215 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:06.277839 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:08.480831 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:10.679596 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:12.883517 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:15.089259 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:17.286008 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:19.478137 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:21.667341 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:23.871137 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:26.038151 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:28.236311 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:30.425479 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:32.620924 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:34.840096 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:37.042550 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:39.239681 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:41.444165 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:43.631444 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:45.822766 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:48.027330 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:50.225409 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:52.425189 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:54.630029 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:56.831760 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:29:59.016932 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:01.211989 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:03.409736 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:05.608118 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:07.801753 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:10.001249 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:12.211880 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:14.421496 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:16.620530 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:18.830473 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:21.573258 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:23.789438 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:25.976198 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:28.183386 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:30.387356 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:32.581196 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:34.796180 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:37.003117 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:39.214221 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:41.423724 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:43.626837 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:45.822368 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:48.022645 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:50.227293 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:52.430340 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:54.757692 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:56.945860 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:30:59.146105 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:01.867553 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:04.077634 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:06.281423 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:08.473212 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:10.681522 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:12.888422 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:15.085518 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:17.278448 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:19.491827 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:21.676455 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:23.882305 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:26.412763 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:28.598465 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:30.796061 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:32.999603 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:35.188932 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:37.388602 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:39.567335 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:41.747346 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:43.937222 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:46.139777 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:48.340970 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:50.534238 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:52.726489 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:54.933562 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:57.136658 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:31:59.316541 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:01.516804 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:03.701788 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:05.904550 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:08.097139 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:10.986525 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:13.187897 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:15.383263 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:17.590453 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:19.805235 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:21.999109 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:24.190683 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:26.369438 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:28.577432 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:30.765415 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:33.478006 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:35.677063 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:37.883708 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:40.085221 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:42.275978 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:44.467829 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:46.672722 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:48.872117 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:51.059104 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:53.245400 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:55.448529 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:57.635506 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:32:59.841936 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:33:02.057173 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:33:04.587463 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:33:06.770100 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:33:08.951979 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:33:11.136348 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:33:13.340612 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:33:15.525664 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:33:17.709008 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:33:19.921618 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
2023-11-25 15:33:22.107073 {'On The Cards': 6.0, 'Timely Artist': 81.0, 'Mashaaer': 1.28, 'Electric Avenue': 9.0, 'Moda Minx': 19.0, 'Peruvian Sunset': 81.0}
